age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y,Age group
30,unemployed,single,secondary,0,$79.00,0,1,cellular,2,196,1,failure,0,30-50
32,admin.,divorced,secondary,0,"$2,294.00",1,0,cellular,2,260,2,failure,0,30-50
42,technician,single,secondary,0,$555.00,1,0,cellular,2,-1,0,Null,0,30-50
41,entrepreneur,single,tertiary,0,$791.00,1,0,cellular,1,80,1,other,0,30-50
58,technician,married,secondary,0,$0.00,1,0,cellular,1,205,1,failure,0,Above 50
47,admin.,single,tertiary,0,$178.00,0,0,telephone,6,-1,0,Null,0,30-50
35,self-employed,married,tertiary,0,$137.00,0,0,cellular,4,-1,0,Null,0,30-50
40,blue-collar,married,primary,0,$665.00,1,0,cellular,3,211,1,success,0,30-50
33,management,divorced,tertiary,0,$1.00,1,0,cellular,8,267,1,other,0,30-50
39,management,single,tertiary,0,$122.00,1,0,cellular,1,-1,0,Null,0,30-50
35,admin.,single,secondary,0,"$1,016.00",0,1,cellular,2,-1,0,Null,0,30-50
30,services,married,secondary,0,"$1,743.00",1,0,cellular,4,-1,0,Null,0,30-50
28,management,single,tertiary,0,$810.00,1,0,cellular,2,-1,0,Null,0,Under 30
37,blue-collar,married,secondary,0,$660.00,1,1,cellular,4,-1,0,Null,0,30-50
48,management,married,tertiary,0,$500.00,1,1,cellular,1,-1,0,Null,0,30-50
29,admin.,single,secondary,0,$209.00,0,0,cellular,2,-1,0,Null,0,Under 30
55,technician,married,secondary,0,$956.00,1,1,cellular,4,-1,0,Null,0,Above 50
27,technician,single,secondary,0,$126.00,1,1,cellular,2,216,4,failure,0,Under 30
48,entrepreneur,single,tertiary,0,$318.00,1,0,cellular,4,-1,0,Null,1,30-50
36,student,single,secondary,0,$624.00,0,0,cellular,2,8,1,other,0,30-50
26,blue-collar,single,tertiary,0,$449.00,1,0,cellular,2,-1,0,Null,0,Under 30
31,student,single,unknown,0,$643.00,0,0,cellular,4,-1,0,Null,0,30-50
29,technician,single,secondary,0,$401.00,1,0,cellular,2,-1,0,Null,0,Under 30
33,self-employed,married,tertiary,0,"$1,099.00",0,0,cellular,5,-1,0,Null,0,30-50
55,retired,married,tertiary,0,$127.00,0,0,cellular,2,-1,0,Null,0,Above 50
48,blue-collar,married,secondary,0,$750.00,0,0,cellular,2,8,2,other,0,30-50
43,unknown,married,primary,0,$644.00,0,0,telephone,2,-1,0,Null,0,30-50
39,management,married,tertiary,0,"$2,976.00",0,0,cellular,12,-1,0,Null,0,30-50
48,blue-collar,married,secondary,0,$426.00,1,1,cellular,2,177,2,failure,0,30-50
38,management,married,tertiary,0,$0.00,0,0,cellular,2,-1,0,Null,0,30-50
40,unemployed,married,primary,0,"$1,908.00",1,0,cellular,2,-1,0,Null,1,30-50
31,student,single,tertiary,0,"$2,010.00",1,0,cellular,5,261,1,other,0,30-50
28,blue-collar,single,secondary,0,$438.00,1,0,cellular,2,-1,0,Null,0,Under 30
42,housemaid,married,primary,0,"$4,279.00",1,0,cellular,1,198,1,failure,0,30-50
29,unemployed,single,secondary,0,$523.00,0,0,cellular,1,-1,0,Null,0,Under 30
30,admin.,married,tertiary,0,$285.00,0,0,cellular,2,-1,0,Null,0,30-50
28,technician,single,secondary,0,"$1,405.00",1,0,cellular,3,-1,0,Null,0,Under 30
64,management,married,tertiary,0,"$6,251.00",0,0,telephone,7,-1,0,Null,0,Above 50
41,unemployed,married,secondary,0,$0.00,0,0,cellular,2,-1,0,Null,0,30-50
37,management,married,tertiary,0,-$491.00,1,0,cellular,2,-1,0,Null,0,30-50
57,unemployed,married,secondary,0,"$3,754.00",0,0,cellular,2,-1,0,Null,1,Above 50
31,management,married,unknown,0,$68.00,1,0,cellular,2,189,27,other,0,30-50
60,management,married,tertiary,0,"$2,281.00",0,0,cellular,2,-1,0,Null,1,Above 50
31,blue-collar,married,secondary,0,$823.00,1,0,cellular,2,-1,0,Null,0,30-50
46,technician,married,tertiary,0,$157.00,0,0,cellular,2,224,1,failure,0,30-50
33,technician,married,secondary,0,"$14,850.00",1,0,cellular,5,-1,0,Null,0,30-50
36,technician,married,secondary,0,$696.00,1,0,cellular,5,-1,0,Null,0,30-50
28,technician,married,tertiary,0,$510.00,1,0,cellular,2,-1,0,Null,0,Under 30
37,blue-collar,married,primary,0,$95.00,1,0,cellular,2,272,2,failure,0,30-50
31,entrepreneur,single,tertiary,0,$544.00,0,1,cellular,2,8,3,other,0,30-50
25,student,single,secondary,0,"$2,354.00",0,0,cellular,7,-1,0,Null,1,Under 30
42,management,divorced,tertiary,0,"$1,775.00",1,0,telephone,5,-1,0,Null,0,30-50
32,technician,single,secondary,0,$315.00,1,0,cellular,2,-1,0,Null,0,30-50
38,housemaid,married,secondary,0,$333.00,1,0,cellular,2,202,1,other,0,30-50
42,unemployed,single,secondary,0,$139.00,1,0,cellular,2,-1,0,Null,0,30-50
45,admin.,married,secondary,0,$67.00,0,0,cellular,2,-1,0,Null,0,30-50
45,unemployed,married,unknown,0,$490.00,1,0,cellular,3,-1,0,Null,0,30-50
28,technician,single,tertiary,0,$676.00,0,0,cellular,2,-1,0,Null,1,Under 30
44,management,married,tertiary,0,"$1,451.00",1,0,cellular,7,80,15,failure,0,30-50
44,technician,married,tertiary,0,$184.00,1,1,cellular,3,8,2,other,0,30-50
60,admin.,single,secondary,0,$473.00,0,0,cellular,2,8,1,other,0,Above 50
41,blue-collar,married,primary,0,$336.00,1,0,cellular,2,8,1,other,0,30-50
36,blue-collar,single,secondary,0,$0.00,1,0,cellular,2,-1,0,Null,0,30-50
27,student,single,unknown,0,"$2,183.00",0,0,cellular,3,-1,0,Null,0,Under 30
33,management,married,tertiary,0,$377.00,1,0,cellular,2,276,1,failure,0,30-50
41,unemployed,married,primary,0,"$4,112.00",0,0,cellular,2,-1,0,Null,0,30-50
31,services,single,unknown,0,$347.00,1,0,cellular,3,260,1,failure,0,30-50
37,blue-collar,married,primary,0,$655.00,1,0,cellular,2,258,4,failure,0,30-50
30,technician,single,secondary,0,$11.00,0,0,cellular,6,-1,0,Null,0,30-50
50,technician,single,secondary,0,"$1,022.00",0,0,telephone,2,-1,0,Null,0,30-50
37,management,married,tertiary,0,$21.00,1,0,cellular,2,252,2,failure,0,30-50
51,unemployed,married,secondary,0,"$3,640.00",0,0,telephone,6,-1,0,Null,0,Above 50
57,technician,married,unknown,0,$587.00,0,0,telephone,3,-1,0,Null,0,Above 50
40,entrepreneur,divorced,tertiary,0,$0.00,0,1,cellular,6,-1,0,Null,0,30-50
30,technician,married,secondary,0,$436.00,1,0,cellular,3,206,8,other,0,30-50
34,admin.,single,secondary,0,$713.00,0,0,cellular,2,-1,0,Null,0,30-50
40,unemployed,married,tertiary,0,"$2,135.00",1,0,cellular,5,230,1,failure,0,30-50
59,self-employed,single,primary,0,$0.00,1,0,telephone,2,-1,0,Null,0,Above 50
57,management,married,tertiary,0,$337.00,0,0,cellular,2,-1,0,Null,0,Above 50
34,entrepreneur,married,tertiary,0,"$1,076.00",1,0,cellular,10,-1,0,Null,1,30-50
43,blue-collar,married,secondary,0,-$19.00,1,0,cellular,3,-1,0,Null,0,30-50
31,blue-collar,married,primary,0,"$1,738.00",0,0,telephone,3,-1,0,Null,0,30-50
34,management,single,tertiary,0,"$1,228.00",0,0,cellular,8,-1,0,Null,1,30-50
39,blue-collar,single,secondary,0,$357.00,0,1,cellular,3,-1,0,Null,0,30-50
39,technician,single,secondary,0,$0.00,1,1,cellular,4,-1,0,Null,0,30-50
37,unemployed,single,primary,0,"$3,777.00",0,0,cellular,3,-1,0,Null,0,30-50
33,admin.,single,secondary,0,$894.00,0,0,cellular,2,-1,0,Null,0,30-50
58,management,married,tertiary,0,"$3,342.00",0,0,cellular,5,-1,0,Null,1,Above 50
44,unemployed,divorced,tertiary,0,$0.00,0,0,cellular,3,-1,0,Null,1,30-50
57,unemployed,married,secondary,0,"$4,588.00",0,0,cellular,3,-1,0,Null,0,Above 50
26,management,single,tertiary,0,$690.00,0,0,cellular,3,-1,0,Null,0,Under 30
40,blue-collar,married,primary,0,$533.00,1,0,cellular,4,-1,0,Null,0,30-50
48,admin.,married,secondary,0,$191.00,1,0,cellular,3,-1,0,Null,0,30-50
43,admin.,single,secondary,0,"$1,022.00",1,0,cellular,3,276,2,failure,0,30-50
35,blue-collar,single,secondary,0,$0.00,1,0,cellular,3,254,1,other,0,30-50
29,entrepreneur,single,tertiary,0,$54.00,0,0,cellular,3,-1,0,Null,0,Under 30
46,entrepreneur,married,secondary,0,$122.00,0,0,cellular,7,-1,0,Null,0,30-50
32,management,single,tertiary,0,$0.00,0,0,cellular,4,-1,0,Null,1,30-50
56,unemployed,divorced,primary,0,"$1,770.00",0,0,cellular,3,-1,0,Null,0,Above 50
36,technician,married,secondary,0,$145.00,1,1,cellular,2,-1,0,Null,0,30-50
42,technician,married,unknown,0,$906.00,1,0,cellular,2,-1,0,Null,0,30-50
34,technician,single,secondary,0,$403.00,0,0,cellular,2,-1,0,Null,0,30-50
28,management,single,tertiary,0,$321.00,0,1,cellular,6,-1,0,Null,0,Under 30
29,housemaid,married,primary,0,$132.00,0,0,cellular,5,-1,0,Null,0,Under 30
43,admin.,single,secondary,0,$375.00,0,1,cellular,2,199,4,failure,0,30-50
33,blue-collar,single,secondary,0,$123.00,1,0,cellular,3,212,4,failure,0,30-50
47,self-employed,married,secondary,1,$2.00,0,0,cellular,2,-1,0,Null,0,30-50
37,blue-collar,single,secondary,0,$111.00,1,0,cellular,2,272,2,failure,0,30-50
32,blue-collar,divorced,primary,0,$158.00,1,0,cellular,4,253,1,failure,0,30-50
43,unemployed,married,secondary,0,$511.00,1,1,telephone,5,190,5,other,0,30-50
38,admin.,divorced,secondary,0,$19.00,1,0,cellular,3,251,2,success,1,30-50
26,technician,single,secondary,0,$430.00,0,0,cellular,2,-1,0,Null,0,Under 30
34,management,single,tertiary,0,$0.00,0,0,cellular,3,-1,0,Null,0,30-50
36,blue-collar,single,unknown,0,$43.00,0,1,cellular,3,-1,0,Null,0,30-50
53,housemaid,single,primary,0,$80.00,0,0,cellular,2,-1,0,Null,0,Above 50
26,services,married,secondary,0,$116.00,0,0,cellular,2,-1,0,Null,0,Under 30
31,technician,single,tertiary,0,"$3,729.00",1,0,cellular,2,8,10,other,0,30-50
35,management,married,tertiary,0,$506.00,1,0,cellular,4,-1,0,Null,0,30-50
39,technician,married,secondary,0,$211.00,0,0,telephone,2,-1,0,Null,0,30-50
54,self-employed,married,tertiary,0,$542.00,0,0,telephone,5,-1,0,Null,0,Above 50
33,blue-collar,single,secondary,0,$687.00,1,0,cellular,2,273,1,failure,0,30-50
39,blue-collar,single,secondary,1,$0.00,1,1,cellular,8,-1,0,Null,0,30-50
39,management,single,tertiary,0,$0.00,1,0,cellular,8,9,2,other,0,30-50
30,management,single,tertiary,0,$640.00,0,0,cellular,4,213,2,failure,0,30-50
33,admin.,divorced,secondary,0,$420.00,1,0,telephone,2,-1,0,Null,0,30-50
34,services,single,secondary,0,"$1,758.00",1,0,cellular,8,-1,0,Null,0,30-50
42,technician,married,tertiary,0,"$1,397.00",1,0,cellular,7,-1,0,Null,0,30-50
36,unemployed,married,secondary,0,$439.00,1,0,telephone,6,-1,0,Null,0,30-50
30,technician,single,secondary,0,"$1,282.00",0,0,cellular,2,-1,0,Null,0,30-50
43,services,married,secondary,0,$488.00,1,0,telephone,6,-1,0,Null,0,30-50
29,blue-collar,married,secondary,0,$247.00,0,1,cellular,2,214,1,failure,0,Under 30
49,entrepreneur,divorced,tertiary,0,"$1,145.00",1,1,cellular,4,-1,0,Null,0,30-50
38,blue-collar,married,primary,0,$346.00,0,0,cellular,3,9,3,other,0,30-50
52,management,married,secondary,0,"$4,873.00",0,0,telephone,6,213,9,failure,0,Above 50
44,management,married,tertiary,0,$445.00,0,1,telephone,2,9,7,other,0,30-50
28,unemployed,single,tertiary,0,$0.00,0,0,cellular,9,-1,0,Null,0,Under 30
53,technician,married,secondary,0,$287.00,0,0,telephone,5,-1,0,Null,0,Above 50
29,unemployed,single,tertiary,0,$111.00,0,0,cellular,2,-1,0,Null,0,Under 30
38,admin.,single,secondary,0,$648.00,1,0,cellular,2,-1,0,Null,0,30-50
32,blue-collar,married,primary,0,"$1,518.00",1,0,telephone,3,-1,0,Null,0,30-50
64,retired,married,primary,0,$440.00,0,0,cellular,1,-1,0,Null,1,Above 50
26,management,single,tertiary,0,$383.00,0,0,cellular,2,-1,0,Null,0,Under 30
43,technician,married,primary,0,$321.00,1,0,cellular,5,268,6,other,0,30-50
31,services,single,secondary,0,$13.00,0,1,cellular,2,-1,0,Null,1,30-50
51,management,married,tertiary,0,-$321.00,0,0,cellular,2,9,2,other,0,Above 50
40,technician,married,secondary,0,$990.00,1,0,cellular,3,-1,0,Null,0,30-50
56,admin.,married,secondary,0,"$1,554.00",1,1,cellular,6,190,27,other,0,Above 50
40,entrepreneur,married,secondary,0,"$2,663.00",1,1,cellular,2,-1,0,Null,0,30-50
30,unemployed,single,tertiary,0,$306.00,0,0,cellular,6,256,14,failure,0,30-50
61,retired,married,primary,0,"$3,738.00",0,0,telephone,1,-1,0,Null,0,Above 50
32,student,single,unknown,0,"$5,969.00",0,0,cellular,7,-1,0,Null,0,30-50
37,services,single,primary,0,$0.00,0,1,cellular,6,245,5,other,0,30-50
52,unemployed,married,tertiary,0,$0.00,0,0,telephone,4,-1,0,Null,0,Above 50
33,management,divorced,tertiary,0,$387.00,0,0,cellular,5,-1,0,Null,0,30-50
31,self-employed,single,secondary,0,$0.00,0,1,telephone,6,-1,0,Null,0,30-50
35,management,single,tertiary,0,$3.00,1,1,cellular,1,-1,0,Null,0,30-50
35,admin.,divorced,secondary,0,$627.00,1,0,cellular,6,275,2,failure,0,30-50
49,self-employed,married,tertiary,0,$503.00,1,0,cellular,4,200,1,failure,0,30-50
55,technician,married,secondary,0,$312.00,0,0,cellular,8,9,3,other,0,Above 50
28,blue-collar,single,secondary,0,"$2,909.00",0,0,cellular,7,-1,0,Null,0,Under 30
41,unemployed,married,primary,0,-$117.00,1,0,telephone,6,-1,0,Null,0,30-50
32,services,single,secondary,0,$124.00,1,0,cellular,3,9,5,other,0,30-50
46,management,married,tertiary,0,"$1,698.00",1,0,cellular,1,-1,0,Null,0,30-50
41,management,married,secondary,0,$611.00,1,0,cellular,1,212,1,other,0,30-50
36,management,divorced,tertiary,0,"$2,361.00",0,0,cellular,1,-1,0,Null,0,30-50
40,admin.,married,secondary,0,$767.00,1,0,cellular,1,-1,0,Null,0,30-50
31,management,single,tertiary,0,"$12,857.00",1,0,cellular,1,92,1,success,1,30-50
42,blue-collar,divorced,primary,0,$103.00,1,0,cellular,1,-1,0,Null,0,30-50
44,technician,single,secondary,0,$196.00,1,0,cellular,3,-1,0,Null,0,30-50
44,technician,married,secondary,0,$310.00,1,0,cellular,1,253,1,failure,0,30-50
36,unemployed,married,primary,0,$0.00,0,0,cellular,1,-1,0,Null,0,30-50
35,services,married,secondary,0,$868.00,0,0,cellular,1,-1,0,Null,0,30-50
31,blue-collar,single,secondary,0,-$538.00,0,1,cellular,1,-1,0,Null,0,30-50
29,blue-collar,single,primary,0,$269.00,0,0,telephone,1,-1,0,Null,0,Under 30
43,management,married,tertiary,0,$479.00,1,0,cellular,1,254,2,failure,0,30-50
34,admin.,married,tertiary,0,$37.00,0,0,cellular,1,-1,0,Null,0,30-50
66,technician,married,secondary,0,$0.00,0,0,cellular,1,-1,0,Null,1,Above 50
26,unknown,single,secondary,0,"$3,247.00",0,0,telephone,3,-1,0,Null,0,Under 30
31,blue-collar,married,secondary,0,$492.00,1,0,cellular,1,-1,0,Null,0,30-50
33,technician,single,secondary,0,"$2,583.00",0,0,cellular,1,-1,0,Null,0,30-50
31,services,married,secondary,0,"$1,801.00",1,0,telephone,1,274,2,failure,0,30-50
28,student,single,secondary,0,$29.00,0,1,cellular,1,-1,0,Null,0,Under 30
26,management,single,tertiary,0,"$2,722.00",0,0,cellular,1,-1,0,Null,0,Under 30
30,housemaid,single,secondary,0,"$1,924.00",0,0,cellular,1,-1,0,Null,0,30-50
44,blue-collar,married,secondary,0,$837.00,1,0,cellular,1,-1,0,Null,0,30-50
41,blue-collar,divorced,secondary,0,$351.00,1,0,cellular,8,268,9,other,0,30-50
41,management,married,tertiary,0,$326.00,0,0,cellular,1,182,2,failure,0,30-50
33,management,divorced,tertiary,0,$802.00,0,0,cellular,1,-1,0,Null,0,30-50
36,housemaid,married,primary,0,-$125.00,0,1,cellular,2,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,$0.00,0,0,cellular,1,-1,0,Null,0,30-50
70,management,married,tertiary,0,"$5,563.00",0,0,cellular,1,-1,0,Null,0,Above 50
59,retired,married,primary,0,"$3,000.00",0,1,cellular,1,-1,0,Null,0,Above 50
48,blue-collar,married,secondary,0,$264.00,0,0,cellular,2,-1,0,Null,0,30-50
37,technician,single,tertiary,0,"$6,101.00",0,0,cellular,1,-1,0,Null,1,30-50
31,admin.,single,tertiary,0,$383.00,0,1,cellular,1,214,1,failure,0,30-50
33,management,married,tertiary,0,$23.00,1,1,cellular,1,-1,0,Null,0,30-50
33,management,single,tertiary,0,$417.00,1,0,cellular,1,-1,0,Null,0,30-50
38,blue-collar,married,secondary,0,$121.00,1,1,cellular,1,212,2,failure,0,30-50
47,retired,divorced,secondary,0,$700.00,1,0,cellular,3,-1,0,Null,0,30-50
28,blue-collar,married,secondary,0,$53.00,1,1,cellular,1,-1,0,Null,0,Under 30
46,blue-collar,married,secondary,0,"$1,352.00",1,0,cellular,1,-1,0,Null,0,30-50
31,blue-collar,married,secondary,0,$23.00,0,1,cellular,5,-1,0,Null,0,30-50
29,unemployed,single,secondary,0,"$2,424.00",0,0,cellular,1,-1,0,Null,0,Under 30
33,management,married,tertiary,0,$158.00,0,0,cellular,2,-1,0,Null,1,30-50
26,services,single,secondary,0,$531.00,1,1,cellular,1,-1,0,Null,0,Under 30
42,entrepreneur,married,primary,1,$66.00,1,1,cellular,1,-1,0,Null,0,30-50
33,student,single,tertiary,0,$882.00,1,0,cellular,1,-1,0,Null,0,30-50
60,blue-collar,married,primary,0,"$5,798.00",1,0,cellular,2,-1,0,Null,0,Above 50
27,technician,single,secondary,0,$0.00,0,0,cellular,1,-1,0,Null,0,Under 30
30,entrepreneur,married,tertiary,0,$93.00,1,0,cellular,4,-1,0,Null,0,30-50
47,blue-collar,married,secondary,0,"$1,096.00",1,1,cellular,2,-1,0,Null,0,30-50
40,management,married,secondary,0,"$6,695.00",1,0,cellular,1,252,1,failure,0,30-50
36,unemployed,divorced,primary,0,$510.00,0,0,cellular,2,-1,0,Null,0,30-50
45,self-employed,married,tertiary,0,"$1,265.00",1,0,cellular,2,-1,0,Null,0,30-50
53,blue-collar,married,unknown,0,$593.00,0,0,telephone,1,-1,0,Null,0,Above 50
35,blue-collar,single,unknown,0,$871.00,1,0,cellular,1,245,3,failure,0,30-50
52,management,divorced,primary,0,$11.00,0,0,cellular,1,9,1,other,0,Above 50
37,admin.,single,secondary,0,$310.00,0,1,cellular,1,-1,0,Null,0,30-50
50,management,married,tertiary,0,$346.00,0,0,cellular,1,-1,0,Null,1,30-50
31,management,single,tertiary,0,"$2,137.00",0,0,cellular,1,-1,0,Null,0,30-50
31,management,married,tertiary,0,$140.00,0,0,cellular,8,212,4,other,0,30-50
55,management,divorced,secondary,0,$698.00,1,1,cellular,1,-1,0,Null,0,Above 50
50,technician,divorced,tertiary,0,"-$1,455.00",1,1,cellular,1,-1,0,Null,0,30-50
37,technician,married,secondary,0,-$254.00,1,1,cellular,3,254,2,failure,0,30-50
52,unemployed,married,tertiary,0,"$1,595.00",0,0,cellular,1,-1,0,Null,0,Above 50
26,services,single,secondary,0,"$1,347.00",0,0,telephone,1,-1,0,Null,0,Under 30
40,admin.,single,secondary,0,$0.00,0,0,cellular,1,-1,0,Null,0,30-50
58,services,married,primary,0,$443.00,0,0,telephone,2,204,1,failure,0,Above 50
60,admin.,divorced,secondary,0,-$41.00,1,1,cellular,1,262,1,failure,1,Above 50
39,technician,married,unknown,0,$195.00,0,0,cellular,2,-1,0,Null,0,30-50
37,unemployed,divorced,secondary,0,$74.00,1,0,cellular,1,275,1,failure,0,30-50
27,student,single,tertiary,0,$524.00,0,0,cellular,2,-1,0,Null,0,Under 30
58,unemployed,married,secondary,0,$315.00,1,0,cellular,1,-1,0,Null,0,Above 50
27,services,single,secondary,0,$0.00,0,0,cellular,1,-1,0,Null,0,Under 30
56,retired,married,secondary,0,$488.00,0,0,telephone,4,-1,0,Null,0,Above 50
26,unemployed,single,secondary,0,$387.00,0,0,cellular,1,-1,0,Null,0,Under 30
28,blue-collar,single,secondary,0,$517.00,0,1,cellular,3,213,1,success,0,Under 30
42,technician,married,secondary,0,"$1,048.00",1,0,telephone,2,-1,0,Null,0,30-50
32,blue-collar,single,primary,0,"$1,450.00",1,0,cellular,6,273,1,other,0,30-50
56,blue-collar,divorced,secondary,0,"$2,780.00",1,0,telephone,3,-1,0,Null,0,Above 50
60,technician,married,secondary,0,"$1,139.00",0,0,cellular,2,207,2,failure,0,Above 50
33,blue-collar,single,secondary,0,$697.00,0,0,cellular,2,-1,0,Null,1,30-50
31,self-employed,married,tertiary,0,"$1,134.00",0,0,cellular,2,-1,0,Null,0,30-50
43,admin.,single,secondary,0,$309.00,1,0,telephone,5,276,1,other,0,30-50
55,entrepreneur,married,secondary,0,"$8,104.00",0,0,cellular,2,-1,0,Null,0,Above 50
67,retired,single,primary,0,$491.00,0,0,telephone,1,-1,0,Null,0,Above 50
30,student,single,tertiary,0,$0.00,0,0,cellular,5,-1,0,Null,0,30-50
45,housemaid,single,primary,0,$959.00,1,0,telephone,2,-1,0,Null,0,30-50
29,blue-collar,married,secondary,0,$76.00,1,0,cellular,3,-1,0,Null,0,Under 30
41,blue-collar,married,primary,0,$0.00,1,0,cellular,4,200,4,success,0,30-50
30,student,single,tertiary,0,$300.00,0,0,cellular,1,-1,0,Null,0,30-50
27,services,single,secondary,0,$795.00,0,0,cellular,3,-1,0,Null,0,Under 30
38,unemployed,single,tertiary,0,$0.00,0,0,cellular,2,-1,0,Null,0,30-50
36,services,single,secondary,0,$417.00,1,0,cellular,10,207,3,failure,0,30-50
46,technician,married,primary,0,$718.00,1,0,cellular,2,268,1,failure,0,30-50
34,housemaid,divorced,secondary,0,-$28.00,1,0,cellular,2,-1,0,Null,0,30-50
27,blue-collar,single,primary,0,$540.00,0,0,cellular,1,-1,0,Null,0,Under 30
40,blue-collar,married,unknown,0,$638.00,1,1,cellular,3,254,2,failure,0,30-50
47,management,married,tertiary,0,$0.00,1,0,telephone,4,9,2,other,0,30-50
57,admin.,divorced,secondary,1,-$435.00,1,1,cellular,5,273,2,failure,0,Above 50
28,housemaid,single,tertiary,0,$731.00,1,0,cellular,2,-1,0,Null,0,Under 30
40,housemaid,married,primary,0,"$1,832.00",0,0,cellular,4,-1,0,Null,0,30-50
32,blue-collar,married,secondary,0,$300.00,0,0,cellular,2,-1,0,Null,0,30-50
50,entrepreneur,divorced,tertiary,0,"$1,790.00",0,1,cellular,3,-1,0,Null,0,30-50
50,unknown,single,secondary,0,$86.00,0,0,telephone,8,-1,0,Null,0,30-50
